name,style,ABV,IBU,rating,raters,brewery_URL,rank
Barrel Aged Purple Raspberry Wild Ale,American Wild Ale,6.2,,3.9,23.0,https://untappd.com/MoodyTongue,22
Sour Blackberry Barleywine,Barleywine - American,,,3.87,17.0,https://untappd.com/MoodyTongue,23
Summer Lager,Lager - American Light,5.3,,3.54,13.0,https://untappd.com/MoodyTongue,24
Pureed Blueberry Pilsner,Pilsner - Czech,5.0,,3.89,14.0,https://untappd.com/MoodyTongue,25
DDH Loose Candies,IPA - Imperial / Double,8.0,,4.3,2227.0,https://untappd.com/MoreBrewing,1
Dusty,Pale Ale - American,6.0,,4.04,2285.0,https://untappd.com/MoreBrewing,2
Loose Candies,IPA - Imperial / Double,8.0,,4.16,1727.0,https://untappd.com/MoreBrewing,3
DDH Dusty,Pale Ale - American,6.0,,4.26,1458.0,https://untappd.com/MoreBrewing,4
Henna (Batch 1: Double Rainbow),Stout - Imperial / Double,11.8,,4.61,1616.0,https://untappd.com/MoreBrewing,5
Henna (Batch 2: Cinnamon Babka),Stout - American Imperial / Double,11.8,,4.5,1298.0,https://untappd.com/MoreBrewing,6
Henna (Batch 3: S’more),Stout - Imperial / Double,11.8,,4.64,1169.0,https://untappd.com/MoreBrewing,7
Chemical Connection,IPA - Rye,7.0,,4.07,1171.0,https://untappd.com/MoreBrewing,8
Strong Hand,IPA - American,7.2,,4.19,1016.0,https://untappd.com/MoreBrewing,9
Falling Colors,Porter - Other,6.2,,3.82,1146.0,https://untappd.com/MoreBrewing,10
Mozie,IPA - American,7.0,,4.12,972.0,https://untappd.com/MoreBrewing,11
Anything But Sassy,Saison / Farmhouse Ale,6.8,,3.59,739.0,https://untappd.com/MoreBrewing,12
Climbing Through Windows,IPA - Imperial / Double,7.8,,4.02,731.0,https://untappd.com/MoreBrewing,13
Popcorn,IPA - American,6.8,,4.1,719.0,https://untappd.com/MoreBrewing,14
Strange Behavior,IPA - American,7.3,,3.95,698.0,https://untappd.com/MoreBrewing,15
DDH Strong Hand,IPA - American,7.0,,4.2,601.0,https://untappd.com/MoreBrewing,16
"K.I.S.S (Keep It Simple, Stupid)",IPA - American,6.5,,4.12,606.0,https://untappd.com/MoreBrewing,17
Fermentation Wars: Episode 2,IPA - American,7.6,,4.01,604.0,https://untappd.com/MoreBrewing,18
DDH Barren Fuel,IPA - Triple,10.2,,4.29,573.0,https://untappd.com/MoreBrewing,19
DDH Double Dusty,IPA - Imperial / Double,8.0,,4.35,466.0,https://untappd.com/MoreBrewing,20
DDH 4 Way Stop Sign,IPA - Imperial / Double,7.8,,4.16,559.0,https://untappd.com/MoreBrewing,21
Falling Colors (Coffee),Porter - Other,6.2,,4.11,516.0,https://untappd.com/MoreBrewing,22
Frooted - Apricot//Peach,Fruit Beer,4.0,,4.17,476.0,https://untappd.com/MoreBrewing,23
Frooted - Blueberry//Pineapple//Citra,Fruit Beer,4.0,,4.29,468.0,https://untappd.com/MoreBrewing,24
"Frooted: Guava, Passionfruit, Blood Orange",Fruit Beer,4.0,,4.24,463.0,https://untappd.com/MoreBrewing,25
Imperial Smells Like Bean Spirit,Stout - Imperial / Double,10.0,,4.38,4919.0,https://untappd.com/MikerphoneBrewing,1
"Mikerphone Check 1, 2",IPA - Imperial / Double,8.0,,4.34,3965.0,https://untappd.com/MikerphoneBrewing,2
Smells Like Bean Spirit,Stout - Other,8.0,,4.08,2920.0,https://untappd.com/MikerphoneBrewing,3
DDH IPA ABC BBD,IPA - American,7.5,,4.24,2198.0,https://untappd.com/MikerphoneBrewing,4
Cat's In the Cradle,IPA - American,7.5,,4.17,2097.0,https://untappd.com/MikerphoneBrewing,5
Slim Hazy,Pale Ale - American,6.0,,4.12,2026.0,https://untappd.com/MikerphoneBrewing,6
Super Special Sauce,IPA - Imperial / Double,8.5,,4.3,1980.0,https://untappd.com/MikerphoneBrewing,7
Poetic Hustler,IPA - Imperial / Double,8.0,,4.25,1915.0,https://untappd.com/MikerphoneBrewing,8
Say Uhh!,IPA - Imperial / Double,8.0,,4.16,1856.0,https://untappd.com/MikerphoneBrewing,9
Imperial Smells Like Bean Spirit Vanilla,Stout - Imperial / Double,10.5,,4.4,1619.0,https://untappd.com/MikerphoneBrewing,10
The Get-Fresh Flow,IPA - Imperial / Double,8.25,,4.24,1559.0,https://untappd.com/MikerphoneBrewing,11
Educated Fool,IPA - Imperial / Double,8.0,,4.01,1561.0,https://untappd.com/MikerphoneBrewing,12
Imperial Smells Like Bean Spirit Double Maple,Stout - Imperial / Double,10.5,,4.47,1560.0,https://untappd.com/MikerphoneBrewing,13
"Lunches, Brunches, Interviews",IPA - Imperial / Double,7.75,,4.25,1353.0,https://untappd.com/MikerphoneBrewing,14
Innocent Criminal,Stout - American,9.5,,3.96,1548.0,https://untappd.com/MikerphoneBrewing,15
Heavy As A Feather,Pale Ale - American,6.5,,3.94,1404.0,https://untappd.com/MikerphoneBrewing,16
That One Guitar,IPA - Imperial / Double,8.0,,4.27,1358.0,https://untappd.com/MikerphoneBrewing,17
Say Me Fantastic,IPA - Imperial / Double,8.0,,4.14,1413.0,https://untappd.com/MikerphoneBrewing,18
Shimmy Shimmy Ya,IPA - American,7.5,,4.08,1309.0,https://untappd.com/MikerphoneBrewing,19
Breakfast At Tiffany's,Sour - Berliner Weisse,5.25,,4.16,1291.0,https://untappd.com/MikerphoneBrewing,20
Vanillanoize,Stout - Imperial / Double,11.5,,4.34,1210.0,https://untappd.com/MikerphoneBrewing,21
Juicy Hits,IPA - Imperial / Double,8.5,,4.17,1196.0,https://untappd.com/MikerphoneBrewing,22
S'more Cowbell,Stout - Imperial / Double,10.75,,4.04,1101.0,https://untappd.com/MikerphoneBrewing,23
Imperial Smells Like Bean Spirit Cafe Con Leche,Stout - Imperial Milk / Sweet,11.0,,4.51,1126.0,https://untappd.com/MikerphoneBrewing,24
The Velvet Coffee Ground,Stout - Imperial Oatmeal,11.0,,4.2,1142.0,https://untappd.com/MikerphoneBrewing,25
The Creature,IPA - Imperial / Double Black,8.5,85.0,3.73,2681.0,https://untappd.com/UrbanLegendBeer,1
Scylla's Grasp,Pale Ale - American,5.2,42.0,3.61,1970.0,https://untappd.com/UrbanLegendBeer,2
Cooper's Parachute,IPA - American,7.2,71.0,3.66,2034.0,https://untappd.com/UrbanLegendBeer,3
Catherine The Great,IPA - Imperial / Double,8.1,74.0,3.75,1909.0,https://untappd.com/UrbanLegendBeer,4
You Big Dummy,Red Ale - American Amber / Red,8.8,67.0,3.72,1769.0,https://untappd.com/UrbanLegendBeer,5
Mugshot Rye Porter,Porter - Other,5.3,23.0,3.66,1469.0,https://untappd.com/UrbanLegendBeer,6
"Hasen Fuss, The Wild Hare",Blonde Ale,5.1,16.0,3.44,1179.0,https://untappd.com/UrbanLegendBeer,7
Cold War,Stout - Russian Imperial,11.8,,3.89,921.0,https://untappd.com/UrbanLegendBeer,8
Otis,IPA - Imperial / Double,9.5,80.0,3.82,872.0,https://untappd.com/UrbanLegendBeer,9
King's Tree,Stout - Imperial / Double,8.8,41.0,3.91,758.0,https://untappd.com/UrbanLegendBeer,10
The Krispy Karl,Stout - Russian Imperial,13.0,110.0,4.04,536.0,https://untappd.com/UrbanLegendBeer,11
Elizabeth,Red Ale - American Amber / Red,6.1,,3.53,559.0,https://untappd.com/UrbanLegendBeer,12
Wail of the Banshee,Red Ale - Imperial / Double,9.3,62.0,3.65,598.0,https://untappd.com/UrbanLegendBeer,13
The Tree Hugger,Stout - Other,4.7,20.0,3.42,508.0,https://untappd.com/UrbanLegendBeer,14
Nessie's Gnarly Nectar,Scottish Ale,5.1,16.0,3.48,556.0,https://untappd.com/UrbanLegendBeer,15
Battra,IPA - American,5.25,60.0,3.64,463.0,https://untappd.com/UrbanLegendBeer,16
"Step On It, Klaus!",Weizenbock,8.0,,3.57,472.0,https://untappd.com/UrbanLegendBeer,17
Imperial Mugshot,Porter - Imperial / Double,9.5,66.0,3.83,440.0,https://untappd.com/UrbanLegendBeer,18
Devil And Jack,Pumpkin / Yam Beer,6.25,20.0,3.5,415.0,https://untappd.com/UrbanLegendBeer,19
Kamacuras,Pale Wheat Ale - American,7.3,56.0,3.59,364.0,https://untappd.com/UrbanLegendBeer,20
Coffee Cold War,Stout - Russian Imperial,12.1,83.0,3.96,317.0,https://untappd.com/UrbanLegendBeer,21
Ol' Stormie,IPA - New England,7.0,25.0,3.54,341.0,https://untappd.com/UrbanLegendBeer,22
La Bête,Pale Ale - Belgian,5.8,41.0,3.56,317.0,https://untappd.com/UrbanLegendBeer,23
Fain's Sword,Scottish Ale,9.4,,3.58,270.0,https://untappd.com/UrbanLegendBeer,24
THE LOVE GIFT,Brown Ale - English,4.8,,3.48,208.0,https://untappd.com/UrbanLegendBeer,25
Wise Fool,IPA - American,7.0,65.0,3.57,5019.0,https://untappd.com/MiskatonicBrewingCompany,1
Catchpenny,Rye Beer,4.5,20.0,3.46,3600.0,https://untappd.com/MiskatonicBrewingCompany,2
Shield Maiden,Pale Ale - American,5.5,50.0,3.54,3394.0,https://untappd.com/MiskatonicBrewingCompany,3
Ingénue,Saison / Farmhouse Ale,7.3,28.0,3.77,2237.0,https://untappd.com/MiskatonicBrewingCompany,4
The Craven,Stout - Irish Dry,5.2,18.0,3.59,1239.0,https://untappd.com/MiskatonicBrewingCompany,5
The Antsy Prole,Porter - English,5.7,45.0,3.71,1090.0,https://untappd.com/MiskatonicBrewingCompany,6
Epilogue,IPA - Imperial / Double,8.5,85.0,3.84,888.0,https://untappd.com/MiskatonicBrewingCompany,7
Prologue,IPA - Imperial / Double,8.4,85.0,3.79,676.0,https://untappd.com/MiskatonicBrewingCompany,8
The Gardener,Witbier,5.3,18.0,3.66,654.0,https://untappd.com/MiskatonicBrewingCompany,9
Grendel,Old Ale,10.0,35.0,3.79,635.0,https://untappd.com/MiskatonicBrewingCompany,10
Angry Mob,English Mild Ale,4.8,22.0,3.7,548.0,https://untappd.com/MiskatonicBrewingCompany,11
The Revenant,Stout - American Imperial / Double,9.7,,3.89,503.0,https://untappd.com/MiskatonicBrewingCompany,12
Ach!toberfest,Scotch Ale / Wee Heavy,6.9,29.0,3.66,421.0,https://untappd.com/MiskatonicBrewingCompany,13
Zingara,Pilsner - Other,5.4,50.0,3.44,412.0,https://untappd.com/MiskatonicBrewingCompany,14
Chapter 5,IPA - American,7.0,,3.66,416.0,https://untappd.com/MiskatonicBrewingCompany,15
Long Tongue Liar,Sour - Ale,4.7,14.0,3.43,395.0,https://untappd.com/MiskatonicBrewingCompany,16
The Bell Witch Barrel Aged Imperial Stout,Stout - American Imperial / Double,11.0,,4.01,391.0,https://untappd.com/MiskatonicBrewingCompany,17
Chapter 3,IPA - American,7.0,70.0,3.64,386.0,https://untappd.com/MiskatonicBrewingCompany,18
Oddfellow,Scotch Ale / Wee Heavy,6.9,34.0,3.65,360.0,https://untappd.com/MiskatonicBrewingCompany,19
The Wicker Man,Maibock / Heller (Helles) Bock,7.1,35.0,3.61,335.0,https://untappd.com/MiskatonicBrewingCompany,20
Baba Yaga,Brown Ale - Imperial / Double,9.0,35.0,3.73,315.0,https://untappd.com/MiskatonicBrewingCompany,21
Prodigal Son,Porter - Other,5.3,30.0,3.49,296.0,https://untappd.com/MiskatonicBrewingCompany,22
Chapter 4,IPA - American,7.2,70.0,3.88,266.0,https://untappd.com/MiskatonicBrewingCompany,23
Chapter 6,IPA - Rye,6.5,80.0,3.87,232.0,https://untappd.com/MiskatonicBrewingCompany,24
Chapter 7,IPA - American,7.9,78.0,3.59,246.0,https://untappd.com/MiskatonicBrewingCompany,25
Pineapple Express Imperial IPA,IPA - Imperial / Double,8.6,,3.83,1429.0,https://untappd.com/MickeyFinnsBrewery,1
Amber Ale,Red Ale - American Amber / Red,5.3,,3.45,914.0,https://untappd.com/MickeyFinnsBrewery,2
847 Suburban Wheat Ale,Pale Wheat Ale - American,5.4,,3.41,672.0,https://untappd.com/MickeyFinnsBrewery,3
Santa's Magic,Belgian Strong Golden Ale,7.0,,3.77,523.0,https://untappd.com/MickeyFinnsBrewery,4
Gudenteit Hefe-Weizen,Hefeweizen,5.5,,3.72,491.0,https://untappd.com/MickeyFinnsBrewery,5
Sesh,Pale Ale - American,4.2,,3.53,448.0,https://untappd.com/MickeyFinnsBrewery,6
Big Head Pale Ale,Pale Ale - American,4.6,,3.51,344.0,https://untappd.com/MickeyFinnsBrewery,7
Choka West Coast IPA,IPA - American,6.0,,3.64,328.0,https://untappd.com/MickeyFinnsBrewery,8
Oktoberfest,Märzen,5.3,,3.55,296.0,https://untappd.com/MickeyFinnsBrewery,9
Jaggery IPA,IPA - American,5.5,,3.62,278.0,https://untappd.com/MickeyFinnsBrewery,10
Paint It Black IPA,IPA - Black / Cascadian Dark Ale,5.6,,3.6,206.0,https://untappd.com/MickeyFinnsBrewery,11
Hackett Irish Stout,Stout - Other,5.7,,3.45,248.0,https://untappd.com/MickeyFinnsBrewery,12
Bear Down Brown Ale,Brown Ale - American,4.5,,3.56,196.0,https://untappd.com/MickeyFinnsBrewery,13
Misty Mountain English IPA,IPA - English,6.6,,3.48,201.0,https://untappd.com/MickeyFinnsBrewery,14
Pint O' Porridge,Stout - Oatmeal,4.7,,3.71,196.0,https://untappd.com/MickeyFinnsBrewery,15
Gudendark Dunkel-Weiss,Dunkelweizen,5.2,,3.75,149.0,https://untappd.com/MickeyFinnsBrewery,16
Mother's Milk Stout,Stout - Other,5.0,,3.89,146.0,https://untappd.com/MickeyFinnsBrewery,17
Valkyrie Pils,Pilsner - German,4.6,,3.48,143.0,https://untappd.com/MickeyFinnsBrewery,18
St. Pats Irish Ale,Red Ale - Irish,5.0,,3.42,146.0,https://untappd.com/MickeyFinnsBrewery,19
Yorkie Bitter,English Bitter,4.0,,3.29,146.0,https://untappd.com/MickeyFinnsBrewery,20
Smoke On The Porter,Dark Ale,5.7,,3.62,147.0,https://untappd.com/MickeyFinnsBrewery,21
Whiter Shade of Pale Ale,Pale Ale - American,5.2,,3.65,137.0,https://untappd.com/MickeyFinnsBrewery,22
British Invasion Pale Ale,Pale Ale - English,5.2,,3.31,117.0,https://untappd.com/MickeyFinnsBrewery,23
Pet Factory Wit,Witbier,5.2,,3.51,130.0,https://untappd.com/MickeyFinnsBrewery,24
Aussie Pale Ale,Pale Ale - American,5.0,,3.43,129.0,https://untappd.com/MickeyFinnsBrewery,25
Son of Juice,IPA - American,6.3,25.0,4.05,13851.0,https://untappd.com/Maplewood,1
Charlatan,Pale Ale - American,6.1,35.0,3.85,12028.0,https://untappd.com/Maplewood,2
Fat Pug,Stout - Milk / Sweet,5.6,23.0,3.69,5421.0,https://untappd.com/Maplewood,3
Crushinator,IPA - Session / India Session Ale,4.5,32.0,3.82,4785.0,https://untappd.com/Maplewood,4
Brownie Points,Brown Ale - English,5.7,21.0,3.73,3748.0,https://untappd.com/Maplewood,5
Juice Pants,IPA - American,7.0,55.0,4.06,3711.0,https://untappd.com/Maplewood,6
Pulaski Pils,Pilsner - German,5.1,25.0,3.68,2631.0,https://untappd.com/Maplewood,7
Double Juice: Husky Pants,IPA - Imperial / Double,9.0,,4.09,2493.0,https://untappd.com/Maplewood,8
Double Charlatan,IPA - Imperial / Double,8.0,60.0,4.04,1827.0,https://untappd.com/Maplewood,9
Azacca Morris,IPA - American,7.3,63.0,3.72,1632.0,https://untappd.com/Maplewood,10
Creepy Ginger,Blonde Ale - Belgian Blonde / Golden,7.8,23.0,3.57,1632.0,https://untappd.com/Maplewood,11
Zip Zap,Pale Wheat Ale - American,5.5,,3.84,1156.0,https://untappd.com/Maplewood,12
Mind FK,Stout - Russian Imperial,11.0,55.0,4.03,1032.0,https://untappd.com/Maplewood,13
Morbidly Obese Pug,Stout - Imperial Milk / Sweet,9.0,58.0,4.22,1024.0,https://untappd.com/Maplewood,14
Fat Pug Nitro,Stout - Milk / Sweet,5.6,,3.8,985.0,https://untappd.com/Maplewood,15
Juice Pants 4: Juice & Pants' Excellent Adventure,IPA - American,7.0,,4.24,818.0,https://untappd.com/Maplewood,16
Fluffy Bottoms,Pale Ale - American,5.6,,3.97,811.0,https://untappd.com/Maplewood,17
Grahammie Cakes,Golden Ale,6.0,,4.03,850.0,https://untappd.com/Maplewood,18
Margarita Gose,Sour - Gose,4.4,6.0,3.71,734.0,https://untappd.com/Maplewood,19
Juice Pants 5: License To Juice,IPA - New England,7.0,,4.24,674.0,https://untappd.com/Maplewood,20
Mandarina Bavaria,Saison / Farmhouse Ale,6.7,23.0,3.63,647.0,https://untappd.com/Maplewood,21
Juice Pants 8: JP Takes A Lover,IPA - New England,7.0,,4.1,646.0,https://untappd.com/Maplewood,22
Lemon Drop,Pale Wheat Ale - American,5.6,28.0,3.42,623.0,https://untappd.com/Maplewood,23
Dark Saison,Saison / Farmhouse Ale,6.3,20.0,3.62,570.0,https://untappd.com/Maplewood,24
Juice Pants 7: JP Goes To College,IPA - New England,7.0,,4.22,557.0,https://untappd.com/Maplewood,25
Reclamation Lager,Lager - Helles,4.5,,3.43,1594.0,https://untappd.com/MotorRowBrewing,1
Out Of The Loop IPL,Lager - IPL (India Pale Lager),6.0,,3.53,1512.0,https://untappd.com/MotorRowBrewing,2
Dry Humor Belgian Honey Blonde,Blonde Ale - Belgian Blonde / Golden,5.5,,3.44,1221.0,https://untappd.com/MotorRowBrewing,3
New Phenix Lager,Lager - Helles,5.0,,3.48,777.0,https://untappd.com/MotorRowBrewing,4
Fleetwood Black,Schwarzbier,5.5,,3.59,555.0,https://untappd.com/MotorRowBrewing,5
Wet Hop Wonder,Lager - Dortmunder / Export,5.5,30.0,3.56,529.0,https://untappd.com/MotorRowBrewing,6
Bipolar Bear Pale Ale,Pale Ale - American,5.5,,3.26,428.0,https://untappd.com/MotorRowBrewing,7
Pander Bear,Brown Ale - Belgian,8.0,,3.5,298.0,https://untappd.com/MotorRowBrewing,8
Coiffable American Red Ale,Red Ale - American Amber / Red,6.0,,3.46,271.0,https://untappd.com/MotorRowBrewing,9
After Hours Slovenian Black Lager,Lager - Dark,8.0,,3.66,261.0,https://untappd.com/MotorRowBrewing,10
Dual Exhaust,IPA - Imperial / Double,9.0,,3.63,262.0,https://untappd.com/MotorRowBrewing,11
The Falconist,Pale Wheat Ale - American,6.0,,3.41,226.0,https://untappd.com/MotorRowBrewing,12
Jitters,Stout - Other,11.0,,3.67,167.0,https://untappd.com/MotorRowBrewing,13
Holidays in the Baltics,Porter - Baltic,7.5,,3.63,165.0,https://untappd.com/MotorRowBrewing,14
Frozen Pond Black Lager,Schwarzbier,5.5,,3.56,145.0,https://untappd.com/MotorRowBrewing,15
Blutmond Über Antwerpen,Belgian Dubbel,6.5,,3.43,144.0,https://untappd.com/MotorRowBrewing,16
Multigrain Zwickel,Lager - Pale,5.0,,3.45,131.0,https://untappd.com/MotorRowBrewing,17
Never Ever Land,IPA - Imperial / Double,9.0,90.0,3.61,140.0,https://untappd.com/MotorRowBrewing,18
Night In the Tropics,Other,5.0,,3.54,124.0,https://untappd.com/MotorRowBrewing,19
Timsson's Session IPA,IPA - Session / India Session Ale,4.5,,3.22,125.0,https://untappd.com/MotorRowBrewing,20
Come Here Often? Pale Ale,Pale Ale - American,7.0,,3.67,125.0,https://untappd.com/MotorRowBrewing,21
The Future Is Unclear,IPA - American,6.8,,3.57,127.0,https://untappd.com/MotorRowBrewing,22
Amber Sunrise,Lager - Amber,7.0,,3.65,116.0,https://untappd.com/MotorRowBrewing,23
Golden Ticket,Belgian Tripel,8.2,,3.09,105.0,https://untappd.com/MotorRowBrewing,24
Batch 100,Pilsner - Imperial / Double,9.0,,3.69,111.0,https://untappd.com/MotorRowBrewing,25
Stateville Stout,Stout - Milk / Sweet,7.4,18.0,3.81,444.0,https://untappd.com/MyGrainBrewingCompany,1
Iron And Steel,IPA - Imperial / Double,9.6,115.0,3.68,410.0,https://untappd.com/MyGrainBrewingCompany,2
Pilcher's Pale Ale,Pale Ale - American,5.7,60.0,3.69,346.0,https://untappd.com/MyGrainBrewingCompany,3
City of Stone,Saison / Farmhouse Ale,6.5,22.0,3.55,267.0,https://untappd.com/MyGrainBrewingCompany,4
Where Have You Bean,Stout - Milk / Sweet,7.4,25.0,4.02,254.0,https://untappd.com/MyGrainBrewingCompany,5
Escape From Stateville,Stout - Milk / Sweet,8.0,20.0,3.82,245.0,https://untappd.com/MyGrainBrewingCompany,6
Wheel In the Sky IPA With Guava,IPA - American,6.76,36.0,3.75,233.0,https://untappd.com/MyGrainBrewingCompany,7
Hemlock Caress,Cream Ale,5.5,23.0,3.45,233.0,https://untappd.com/MyGrainBrewingCompany,8
Freudian Spell Check Black IPA,IPA - Black / Cascadian Dark Ale,6.9,59.0,3.66,241.0,https://untappd.com/MyGrainBrewingCompany,9
Arc Spark,Red Ale - American Amber / Red,5.2,32.0,3.53,242.0,https://untappd.com/MyGrainBrewingCompany,10
When I Have Time Belgian Quad,Belgian Quad,8.5,25.0,3.68,204.0,https://untappd.com/MyGrainBrewingCompany,11
Wheel In the Sky Vol. 2 IPA With Blood Orange,IPA - American,6.76,36.0,3.79,200.0,https://untappd.com/MyGrainBrewingCompany,12
Railfan Porter,Porter - American,5.4,24.0,3.62,196.0,https://untappd.com/MyGrainBrewingCompany,13
Bavarian Destroyer Weizenbock,Weizenbock,8.0,19.0,3.67,165.0,https://untappd.com/MyGrainBrewingCompany,14
FNL Kölsch,Kölsch,5.7,20.0,3.67,121.0,https://untappd.com/MyGrainBrewingCompany,15
Levidrome Belgian IPA,IPA - Belgian,8.0,53.0,3.69,123.0,https://untappd.com/MyGrainBrewingCompany,16
Jefferson Blue Star,Stout - Foreign / Export,8.0,55.0,3.98,104.0,https://untappd.com/MyGrainBrewingCompany,17
Fine Fit Pilsner,Pilsner - Czech,5.2,24.0,3.82,75.0,https://untappd.com/MyGrainBrewingCompany,18
Fat Gregory Irish Ale,Red Ale - Irish,5.3,28.0,3.68,79.0,https://untappd.com/MyGrainBrewingCompany,19
Collision Theory,IPA - Black / Cascadian Dark Ale,6.5,45.0,3.99,70.0,https://untappd.com/MyGrainBrewingCompany,20
Krankshaft,Kölsch,5.0,28.0,3.46,17252.0,https://untappd.com/metrobrewing,1
Flywheel Bright Lager,Pilsner - German,5.0,45.0,3.4,9675.0,https://untappd.com/metrobrewing,2
Dynamo Copper Lager,Lager - Vienna,5.6,29.0,3.46,8738.0,https://untappd.com/metrobrewing,3
Afterburner Oktoberfest,Märzen,6.1,30.0,3.65,5955.0,https://untappd.com/metrobrewing,4
Magnetron,Schwarzbier,5.6,30.0,3.65,5620.0,https://untappd.com/metrobrewing,5
Generator,Doppelbock,8.2,,3.74,4426.0,https://untappd.com/metrobrewing,6
Iron Works Alt,Altbier,5.4,45.0,3.47,3357.0,https://untappd.com/metrobrewing,7
Heliostat,Kellerbier / Zwickelbier,5.0,,3.56,3033.0,https://untappd.com/metrobrewing,8
Arc Welder Dunkel Rye,Rye Beer,6.1,,3.72,2920.0,https://untappd.com/metrobrewing,9
Jet Stream,Pale Wheat Ale - American,5.8,23.0,3.61,789.0,https://untappd.com/metrobrewing,10
Haus Helles,Lager - Helles,4.7,,3.77,585.0,https://untappd.com/metrobrewing,11
Zwickel Flywheel,Kellerbier / Zwickelbier,5.0,45.0,3.58,449.0,https://untappd.com/metrobrewing,12
Nitro Jitterator,Doppelbock,8.0,,3.99,247.0,https://untappd.com/metrobrewing,13
Nitro Javatron,Schwarzbier,5.6,,4.04,191.0,https://untappd.com/metrobrewing,14
Nitro Woke As Helles,Lager - Helles,4.7,,3.85,159.0,https://untappd.com/metrobrewing,15
Double Diablo Dynamo Copper Lager,Lager - Vienna,5.0,,3.52,120.0,https://untappd.com/metrobrewing,16
Cherry Generator Doppelbock,Doppelbock,8.2,,3.72,125.0,https://untappd.com/metrobrewing,17
Habanero Krankshaft Kolsch,Kölsch,5.0,,3.36,108.0,https://untappd.com/metrobrewing,18
Raspberry Magnetron,Schwarzbier,5.6,30.0,3.81,83.0,https://untappd.com/metrobrewing,19
La Perla Negra With Magbetron Schwarzbier,Lager - Dark,,,3.67,71.0,https://untappd.com/metrobrewing,20
Nitro Grind-amo,Lager - American Amber / Red,5.3,,3.91,76.0,https://untappd.com/metrobrewing,21
Laffler Hates This Beer,Lager - Vienna,5.7,,3.3,48.0,https://untappd.com/metrobrewing,22
Burning Docks of Riga,Porter - Baltic,,,3.46,52.0,https://untappd.com/metrobrewing,23
Wooden Dynamo,Lager - Vienna,6.0,,3.61,52.0,https://untappd.com/metrobrewing,24
On Color,Gruit / Ancient Herbed Ale,5.2,,3.38,43.0,https://untappd.com/metrobrewing,25
Jungle Boogie,Pale Wheat Ale - American,5.4,44.0,3.9,14847.0,https://untappd.com/MarzCommunityBrewing,1
